reviewId,content,score,cleaned_text,sentiment,predicted_sentiment,sentiment_label
42a5b506-f8cc-4566-b16c-a5d491a046bd,Aplikasii Force Close,1,aplikasii force close,0,0,Negative
11465b22-0d5c-4f67-a7f4-150351b29243,"error, app tidak bisa dibuka d samsung galaxy tab a8 2019",1,error app dibuka d samsung galaxy tab a,0,0,Negative
f6f98cfe-d7a0-46be-a551-4036bfedeb4b,"gabisa login, mau reset pw aja gabisa. kl fiturnya blm oke jangan release dl lah minimal hide aja kek fiturnya.",1,gabisa login reset pw aja gabisa kl fiturnya blm oke release dl minimal hide aja kek fiturnya,0,0,Negative
5f53a887-3106-4a87-94c0-2d99dc2e7aed,mantap bosku,5,mantap bosku,1,1,Positive
966d788a-fa5f-4cba-bdc0-7505026be42a,"NYERAH ANJ, QRIS ga bisa ngescan",1,nyerah anj qris ga ngescan,0,0,Negative
1369e92b-671c-43b5-af53-46627c5f99e6,terlalu maksa harus menambah saldo 500.000 bank yang lain saja ga sampe harus segitu banyaknya. nyesel saja sudah buat tabungan disini,1,maksa menambah saldo bank ga sampe segitu banyaknya nyesel tabungan,0,0,Negative
e209c2cd-11fe-442a-b7f5-118aaf343160,😄,3,,0,0,Negative
656c358a-5d06-4db1-b2c9-01b02223d5cc,"bener2 puas saya menggunakan m-banking ini,gk ada kendala sama sekali selama saya mengoperasikannya. dan di saat ada kendala pun semisal ganti kartu mcard dan saya tidak tau kalau 2-24 jam baru aktif,saya bikin laporan langsung di tanggepin bener2 responsif banget.mantap memuaskan.pertahankan.🙏👍👍",5,bener puas mbanking inigk kendala mengoperasikannya kendala ganti kartu mcard tau jam aktifsaya bikin laporan langsung tanggepin bener responsif bangetmantap memuaskanpertahankan,1,1,Positive
cbda236d-d120-4d82-9100-ee5253d4bac5,verifikasi email lama . lemot,1,verifikasi email lemot,0,0,Negative
a15ea59c-2491-4c5c-8639-b19e8d0a787d,"Sejauh ini saya puas menggunakan aplikasi Jenius. Kartu Debit yang bisa link lansung ke beberapa mata uang asing, respon Customer Care yang cepat.fitur QRIS dengan sumber dana Kartu Kredit Jenius sudah tersedia.Mantap",5,puas aplikasi jenius kartu debit link lansung mata uang asing respon customer care cepatfitur qris sumber dana kartu kredit jenius tersediamantap,1,1,Positive
85e5decb-82b4-4f87-afa8-37a3799c910b,"kenapa mau login aja susah, sudah pakai sidik jari sendiri ditolak, pakai pin juga ditolak, tolong dong Admin segera diperbaiki HP sudah saya restart, sinyal stabil, tetap aja ditolak",1,login aja susah pakai sidik jari ditolak pakai pin ditolak tolong admin diperbaiki hp restart sinyal stabil aja ditolak,0,0,Negative
a04a4915-4283-463d-bb8e-bf99c9aecb84,"¹. tidak bisa kirim antar bank menggunakan QRIS . ². tidak ada tombol untuk lupa password di halaman login . ³.QRIS nya ga bisa di pakai . ⁴.pengenalan foto barcode QRIS ga berfungsi . ⁵. ketika anda memasuki halaman QRIS , pasti ngestuck ga jisa kembali lagi . ⁶. UI nya sangat buruk tidak mudah di pahami seperti BCA . ⁷. penanganan lambat terkait masalah , lebih murah gaji orang balasin chat tanpa tindak lanjut di banding menyewa orang berpengalaman untuk membenai aplikasi ini",1,¹ kirim bank qris ² tombol lupa password halaman login ³qris nya ga pakai ⁴pengenalan foto barcode qris ga berfungsi ⁵ memasuki halaman qris ngestuck ga jisa ⁶ ui nya buruk mudah pahami bca ⁷ penanganan lambat terkait murah gaji orang balasin chat tindak banding menyewa orang berpengalaman membenai aplikasi,0,0,Negative
c8265114-8f4a-4e78-a8db-49188f053cef,Bagaimana solusinya bila ganti HP dan dan belum logout dari Hp yang lama karena rusak?,1,solusinya ganti hp logout hp rusak,0,0,Negative
6d5b6e6d-a0be-4712-a1cc-8f7432a2d038,"Cuman 1 kekurangan yang paling besar bertahun tahun 2017-2025 *LEMOT* Perlu perubahan besar #2026ANTILEMOT# Contoh bank bank besar BNI, MANDIRI, BRI, BCA Aplikasi nya ringan sekali Buat transaksi tidak lemot Fitur nya sudah sangat sangat bagus #Flexicash #Split Pay #Qris Kartu Kredit #Keamanan Transaksi Kartu #Rekening VALAS #Creditbility",1,cuman kekurangan bertahun lemot perubahan antilemot contoh bank bank bni mandiri bri bca aplikasi nya ringan transaksi lemot fitur nya bagus flexicash split pay qris kartu kredit keamanan transaksi kartu rekening valas creditbility,0,0,Negative
929df0c1-ca56-4513-adde-0fa1e9d5cd94,lemot bnget ini aplikasi,1,lemot bnget aplikasi,0,0,Negative
a380cc14-b9c9-4a47-8007-6eaf53ba35e0,bertahun2 di Jenius .sekrg log in. susah .bukn mkin jenius..ini email no hp betul mau gmn lagi .akin mundur bikin lambat,3,bertahun jenius sekrg log in susah bukn mkin jeniusini email no hp gmn akin mundur bikin lambat,0,0,Negative
de86c24c-f308-4701-81e6-b6923dd95aae,Aplikasi mudah digunakan,5,aplikasi mudah,1,1,Positive
b4e87be7-daca-4dc2-8075-2fd90954eeb0,edit lagi: ASLI KEREN BGT JENIUS SEKARANG UDAH BISA BAYAR QRIS PAKE CC. NEXT QRIS TAP YA PLIS BGT INI MAH 🙏,5,edit asli keren bgt jenius udah bayar qris pake cc next qris tap ya plis bgt mah,1,1,Positive
32e249f5-8679-456f-925e-47410b66e8d6,"apa ini jenius tidak bisa masukan password padahal password yang saya buat bener dari awal,,",1,jenius masukan password password bener,0,0,Negative
7a8661c3-685a-408d-8257-b38305b0e28c,"aplikasi tak jelas ditunggu lama. berhari2...verikasi lewat vc ujung2 ny di tolak...klo emng di tolak kenapa tidak langsung aj, menghabiskan waktu aj....tolong data sy dihapus dan jgn salh gunakan",1,aplikasi ditunggu berhariverikasi vc ujung ny tolakklo emng tolak langsung aj menghabiskan ajtolong data sy dihapus jgn salh,0,0,Negative
89ad7e4e-2ddc-444b-af8a-e75ad3838744,"halo kak , sebelumnya saya tidak pernah mengajukan kartu apa apa di jenius , jika ada tolong dihapus saja",4,halo kak mengajukan kartu jenius tolong dihapus,1,1,Positive
266a8c39-b957-43e2-a0b6-62cc028fb804,"thanks you, sangat bermanfaat",5,thanks you bermanfaat,1,1,Positive
e85f488d-efb7-454e-89f5-5a3b8d74c16c,"ini jenius gimana ya kok mau log in gk bisa2 pdhl baru aja di update pake sidik jari tidk bisa, pin gk bisa, password juga gk bisa.. sudah minta kirim ulang kode otp gk ada SMS hihhhhh greget aku tu jdinya.. tolong di perbarui lgi pliss",3,jenius gimana ya log in gk pdhl aja update pake sidik jari tidk pin gk password gk kirim ulang kode otp gk sm hihhhhh greget tu jdinya tolong perbarui lgi pliss,0,0,Negative
8975bc59-32e1-4c05-9eae-9aa1f2c59588,"apk tidak jelas,gak punya aplikasi di hp lain, masih aja minta hapus apk di perangkat lain. tolong di permudah cara penggunaan nya!!!",1,apk jelasgak aplikasi hp aja hapus apk perangkat tolong permudah penggunaan nya,0,0,Negative
093707c0-ad0d-4e5b-b6ac-e832b22d307c,"CS nya gercep banget, mantap dah pokoknya terimakasih jeniuss😁",5,c nya gercep banget mantap dah pokoknya terimakasih jeniuss,1,1,Positive
66566f84-b61c-411c-a856-1a641b027151,entah apanya. gx bsa login. gx bsa scan. hnya bsa buka cs... pdahal dulu sering pakai. sekarang gx bsa.. perbaiki dev. klau gx bsa kerja mending jualan bakso bakar aja,1,apanya gx bsa login gx bsa scan hnya bsa buka c pdahal pakai gx bsa perbaiki dev klau gx bsa kerja mending jualan bakso bakar aja,0,0,Negative
b235b36f-7780-4723-8f4d-270c22858683,"jangan pada buka rekening jenius. nyusahin sistemnya. jualannya bank digital pelopor, tp pelayanannya ga full online, kalah jauh sama bank2 digital yg muncul setelahnya. semua diribetin, service point dAn booth dikurangin, bank fisik sedikit, tapi mau apa2 di aplikasinya susah, gabisa sendiri, pakai fitur jenius help pun jawaban CSnya kaya bot. pokoknya layanan CS mentok itu call center, itupun setengah2, Krn lu bakal kekuras banyak pulsa bwt nlp gakaya BCA yg gratis. bye jenius, kapok SM jenius",1,buka rekening jenius nyusahin sistemnya jualannya bank digital pelopor tp pelayanannya ga full online kalah bank digital yg muncul setelahnya diribetin service point booth dikurangin bank fisik aplikasinya susah gabisa pakai fitur jenius help csnya kaya bot pokoknya layanan c mentok call center itupun krn lu kekuras pulsa bwt nlp gakaya bca yg gratis bye jenius kapok sm jenius,0,0,Negative
1cd8220f-bf7d-41d7-9d94-62f84e10493f,apk gak jelas,1,apk gak,0,0,Negative
b2aa7692-52ff-4dd0-93e8-172ea0902cac,"Aplikasi perbankan terparah sepanjang pengalaman pakai. Loading lemot, sisa saldo tdk mencukupi utk pembayaran Flexi cash tdk di info ke konsumen. Biaya tdk transparan, dan bunga harian keterlambatan yg cukup besar. karena telat kartu kredit diblokir padahal mau pelunasan. Asli gak bagus bgt pelayanan nya. Gak seperti Bank lainnya",1,aplikasi perbankan terparah pengalaman pakai loading lemot sisa saldo tdk mencukupi utk pembayaran flexi cash tdk info konsumen biaya tdk transparan bunga harian keterlambatan yg telat kartu kredit diblokir pelunasan asli gak bagus bgt pelayanan nya gak bank,0,0,Negative
f52e3e4b-9cea-4802-b094-9a79ebafccb4,mau mengajukan kartu kredit ga bisa melanjutkan terus keterangan nya,4,mengajukan kartu kredit ga melanjutkan keterangan nya,1,0,Negative
63b5c38b-ca7f-48a0-b5df-b6ee5c3a4677,aplikasi sekali perbaharui sangat besar. tapi bezel bawah aplikasi nggak di fix di samsung s24+. masih tebal nggak simetris. itu saja saran saya semoga di perbaiki.terima kasih,4,aplikasi perbaharui bezel aplikasi nggak fix samsung s tebal nggak simetris saran semoga perbaikiterima kasih,1,1,Positive
0e5762d0-ef41-4d0f-953d-41119c4c693d,"lemott, tiap mau bayar pake qris selalu lemot",1,lemott bayar pake qris lemot,0,0,Negative
2c174820-9cd6-4c51-88ac-ab031ffa8f99,"makin sini makin gak jelas anjir ini aplikasi... udah di isi saldo buat bayar pinjaman,, tiba² pas di buka besoknya ada biaya keterlambatan... sakit apa aplikasinya memeras pelanggan... tidak di rekomendasikan untuk di download",1,gak anjir aplikasi udah isi saldo bayar pinjaman tiba² pa buka besoknya biaya keterlambatan sakit aplikasinya memeras pelanggan rekomendasikan download,0,0,Negative
e85b74f1-e538-4606-8408-ce7ea750037f,"proses ribet, mau pindah perangkat aja susahnya minta ampun",1,prose ribet pindah perangkat aja susahnya ampun,0,0,Negative
ac9347f7-3237-4d04-bf68-d258e5f66f8f,berat..di dendanya ..huh..,5,beratdi dendanya huh,1,0,Negative
b2a36f29-087a-4674-a986-85877cf4ce2e,"mau top up ewallet kok ada jumlah minimum,aneh...paling kecil 100rb,astaga,",1,top up ewallet minimumanehpaling rbastaga,0,0,Negative
910afe6e-bb82-4315-aed9-2c601c81520e,"Beneran busuk bgt apknya, kalo bukan karna kantor pake jenius gaakan mau pake ni bank! Buka apknya aja lamaaaaaa bgtttttt! Heran, padahal hp ram gede sinyal juga bagus buka apk lain lancar!!!",1,beneran busuk bgt apknya kalo karna kantor pake jenius gaakan pake ni bank buka apknya aja lamaaaaaa bgtttttt heran hp ram gede sinyal bagus buka apk lancar,0,0,Negative
6470d619-1752-48b8-a690-deca1c57b760,💪💪💪 Mantap,5,mantap,1,1,Positive
fd1bd5b6-02f2-48a2-97b9-f7ad8e514d60,aplikasi gagal ga bisa masuk log in,2,aplikasi gagal ga masuk log in,0,0,Negative
a5a461eb-5f4b-4291-96f6-2599f971ad7d,gua udah bayar paylater ko masih di tagih ? bukti transaksi nya udah gua screenshot dari apk nya langsung tpi masih di tlponin blom bayar ?! maksudnya gimana ya ?!,1,gua udah bayar paylater ko tagih bukti transaksi nya udah gua screenshot apk nya langsung tpi tlponin blom bayar maksudnya gimana ya,0,0,Negative
7135d50c-7c17-4c70-87b7-3e081100407b,"Di update agar tidak terlalu lemot min, saran saya buat kaya ewallet g***y yg simpel dlam pemakaian, krna rata-rata orang mau yang serba cepat",5,update lemot min saran kaya ewallet gy yg simpel dlam pemakaian krna ratarata orang serba cepat,1,1,Positive
6f144b65-222e-47d6-a9c5-84c51f87b872,"Semenjak Update Scan QRIS gak kebaca"" udah gtu ngaheng dan crash pula cacad",1,semenjak update scan qris gak kebaca udah gtu ngaheng crash cacad,0,0,Negative
dad44701-608d-42f7-8333-a62ef27c4257,mempermudah transaksi.,5,mempermudah transaksi,1,1,Positive
f769ff81-c80c-46df-a9f7-6a7222b3be23,mantap proses mudah dan limit tinggi ca sayangnya biaya keterlambatan sangat mencekik...,2,mantap prose mudah limit ca sayangnya biaya keterlambatan mencekik,0,1,Positive
8a2ec9f4-d98a-4698-b22c-297cea0bd9ce,"sy mau mengaktifkan dan mencairkan flexi cash 3hari tidak bisa bisa, sdh chat live agent dan tlp jenius-help masih jg blm ada penyelesaian, ga jelas",3,sy mengaktifkan mencairkan flexi cash sdh chat live agent tlp jeniushelp jg blm penyelesaian ga,0,0,Negative
c5986524-b226-4722-8f3f-10943feb7450,"terlalu banyak potongan, ngisi saldo ke jenius malah kepotong trus menerus, 34rb, sampai 40rb, sudah konfirmasi dan sampai sekarang konfirmasi itu belom ada penjelasan, ampun dah ampun, 40rb perorang dikali pengguna apk 1jt udah berapa keuntungannya 4M. kacau yg seperti ini",1,potongan ngisi saldo jenius kepotong trus menerus rb rb konfirmasi konfirmasi belom penjelasan ampun dah ampun rb perorang dikali pengguna apk jt udah keuntungannya m kacau yg,0,0,Negative
fbc50eab-cfe8-4713-8190-9c576676005c,ribet udh daptar malah suruh daptar ulang ..hari ini aku unistal tolong dataku disimpan dengan baik atas nama Lena nurlaena..jgn sampe dislah gunakn mksh,1,ribet udh daptar suruh daptar ulang unistal tolong dataku disimpan nama lena nurlaenajgn sampe dislah gunakn mksh,0,0,Negative
9be83a23-ccea-4d3a-bac3-7c57a6f61d99,"Hari ini baru tau, Trnyata ada bea bulanan Rp. 10.000. Dari Seabank, saya mnstransfr Rp. 1.560.000. Namun di sisi bank Jenius, Saldonya trbagi mnjadi 2: 1. Rp. 1.550.000 (saldo yg aktif/bisa digunakn), *&* 2. Rp. 10.000 (dinyatakan sbg. bea admin & biaya pajak). Saat ditanyakn, pegawai ke1 (laki²) mnyarankn, saya mnghubungi Seabank. Bagi saya, itu aneh ! Sdgkan pegawai ke2 (wanita), Tdk. Dia mnjelaskan bahwa mmg ada biaya Admin tiap Bulan. Jd mohon diprhatikn Sumber Daya Manusia (SDM) nya.",2,tau trnyata bea bulanan rp seabank mnstransfr rp sisi bank jenius saldonya trbagi mnjadi rp saldo yg aktifbisa digunakn rp dinyatakan sbg bea admin biaya pajak ditanyakn pegawai laki² mnyarankn mnghubungi seabank aneh sdgkan pegawai wanita tdk mnjelaskan mmg biaya admin jd mohon diprhatikn sumber daya manusia sdm nya,0,0,Negative
26a01603-d958-40cf-8f65-d2854e81a389,aplikasi ribet lemot,1,aplikasi ribet lemot,0,0,Negative
d057a78c-5393-4cd1-a5d5-1626366eb41a,aplikasi paling Ribet sedunia...mau buat akun aja atau reset pasword harus lempar sana sini gak beres beres ....kacau kacau,1,aplikasi ribet seduniamau akun aja reset pasword lempar gak beres beres kacau kacau,0,0,Negative
eee679e1-4bf0-4ad6-8af5-ea60bae4406d,"Bagus, cuma aplikasinya berat,..",4,bagus aplikasinya berat,1,1,Positive
2c031b98-f77c-4d5b-9688-ee23466b1fdb,"aplikasinya gak bisa di buka, force close terus di hp infinix GT 30 pro",1,aplikasinya gak buka force close hp infinix gt pro,0,0,Negative
693f828b-52df-4722-938e-f9fcc0c3f4d9,apk payah sudah registrasi data sudah tunggu peninjauan 2hari sudah video col enam menit di tunggu sampai sekarang belum ada saldo masuk,1,apk payah registrasi data tunggu peninjauan video col enam menit tunggu saldo masuk,0,0,Negative
be9cb3c2-36e1-4ea3-9100-7cc0f87ed47c,gagal bikin pasword padahal sudah benar,1,gagal bikin pasword,0,0,Negative
5c48a19d-b564-4937-8920-311151c31921,"PARAH INI BANK UANG DIREKENING BISA HILANG, BUG transfer rutin!!! Transaksi dibatal tapi uang kagak balik!!!!",1,parah bank uang direkening hilang bug transfer rutin transaksi dibatal uang kagak,0,0,Negative
9facdb5e-b2f4-4cec-ab08-4f7a81be6ed7,Tolong saya kesulitan untuk log in,5,tolong kesulitan log in,1,1,Positive
58ffca26-148d-4dd4-8d7d-ebbaa651ac64,sudah di ulang masih aja gagal...tolong jangan di salah gunakan data saya.mulai tgl 16 des 2025 saya akan uninstall apk ini,1,ulang aja gagaltolong salah data sayamulai tgl de uninstall apk,0,0,Negative
492984ce-9319-4b95-99d8-3ef5306ca582,"Saran aja, nih! Namanya digandi aja jadi Curut😂 Daftar dan Login gak ada yg berfungsi. Sekalinya berfungsi, nunggu kode otp 3 tahun gak masuk masuk.",1,saran aja nih namanya digandi aja curut daftar login gak yg berfungsi sekalinya berfungsi nunggu kode otp gak masuk masuk,0,0,Negative
e97a51b1-dd68-422e-8598-066f094af68a,jualan nasi goreng aja mendingan pelayanan tolol,1,jualan nasi goreng aja mendingan pelayanan tolol,0,0,Negative
f20df3fd-a8c9-418e-876e-2cb08064854c,sering force closed mulu knp sih heran,1,force closed mulu knp sih heran,0,0,Negative
35ab3eda-2747-4ff8-83fc-ba683ff19f0f,"susah x verifikasi wajah, padahal gambar uda sangat terang,, sampe capek mataku kedip2😆",1,susah x verifikasi wajah gambar uda terang sampe capek mataku kedip,0,0,Negative
3ccbacd7-4949-4892-9f5f-fde460a710ea,Call Center tiba2 mutus chat ketika masih dalam diskusi..Segera tutup akun aja..,1,call center mutus chat diskusisegera tutup akun aja,0,0,Negative
faf08a42-9361-456f-83bd-af1770bf8c62,tolong ya sales nya yg bernama Yuli yg ada di kelapa gading pemaksaan sekali tolong hapus data saya! dia memaksa saya untuk membuat akun di jenius dengan cara yg memaksa dan membuat saya risih,1,tolong ya sale nya yg bernama yuli yg kelapa gading pemaksaan tolong hapus data memaksa akun jenius yg memaksa risih,0,0,Negative
5eebc863-cc37-4b9d-8574-4ead5861fbab,"kalau boleh saran, untuk pengajuan pengecekan creditbility nya jangan terlalu lama. untuk call center kalau bisa secara online seperti bank sebelah, jadinya tidak kena pulsa. cs nya ramah-ramah, tampilan untuk menggunakan aplikasinya juga cukup mudah",4,saran pengajuan pengecekan creditbility nya call center online bank sebelah kena pulsa c nya ramahramah tampilan aplikasinya mudah,1,0,Negative
d149e156-c941-4ec3-9150-29fce116b31f,sangat membantu saat membutuhkan 🙏,5,membantu membutuhkan,1,1,Positive
85606ea2-4933-43b3-89df-296ea3b8a0e6,"saya sudah mengajukan penutupan dan pemblokiran pada CC . pas tidak ada tagihan dan itu sudah lama pengajuan awal"" 2025 TPI knpa tidak langsung ditutup CC sekarang malah ada tagihan fee tahunan",1,mengajukan penutupan pemblokiran cc pa tagihan pengajuan tpi knpa langsung ditutup cc tagihan fee tahunan,0,0,Negative
911a8f98-002e-4d51-beda-539b5e46df85,sangat mudah digunakan,5,mudah,1,1,Positive
8253abc8-5939-4922-a7fa-474cfab0b420,"tolong aplikasi jenius saya di hapuskan dan sy tdk jadi mau memakai jenius, kl data saya disalahgunakan sy tdk bertanggung jawab .. terima kasih",4,tolong aplikasi jenius hapuskan sy tdk memakai jenius kl data disalahgunakan sy tdk bertanggung terima kasih,1,1,Positive
2cc95fbb-e03d-4415-8913-45c3b69c6800,jenius saya sudah pakai dari tahun 2020,5,jenius pakai,1,1,Positive
d4789735-e020-40e0-ab28-819f8b29c8f7,"kenapa sih, mau TF aja pake pasword, mana susah lagi kalo lupa password, nggak semua orng punya kartu ya, bank bank lain tu pake pin, bukan pasword, susah banget heran, pasword ya g kek gitu nggak semua orng inget, mana ngga bisa di simpen di google gimana sih, mau reset aja susah bener",3,sih tf aja pake pasword susah kalo lupa password nggak orng kartu ya bank bank tu pake pin pasword susah banget heran pasword ya g kek gitu nggak orng inget ngga simpen google gimana sih reset aja susah bener,0,0,Negative
c5a1e1f0-0f4e-4baa-9dda-6502dada1a9f,Jenius sangat fleksibel dan mmbantiu usaha mikro secara kesinambungan ...terima kadih jenius,5,jenius fleksibel mmbantiu usaha mikro kesinambungan terima kadih jenius,1,1,Positive
0aec7818-f282-4295-a502-ff2a090b4df8,sangat membantu,5,membantu,1,1,Positive
e0d6885b-c439-467b-9779-6b1bbc5d505f,"tiba tiba saldo kepotong 120 ribuu, ngak ada pemberitahuan",1,saldo kepotong ribuu ngak pemberitahuan,0,0,Negative
1260fc07-437a-4d81-85f9-e8b545eec2a4,aplikasi ini jelek dan merugikan masyarakat Indonesia,1,aplikasi jelek merugikan masyarakat indonesia,0,0,Negative
ac459376-4f31-4608-a7e0-a45144994b49,aneh dh cape²ajuin dh terakhir keterangan ya. gagal melanjutkan maaf Jagan salah gunakan data peribadi sya terimakasih,2,aneh dh cape²ajuin dh keterangan ya gagal melanjutkan maaf jagan salah data peribadi sya terimakasih,0,0,Negative
16c328e0-e294-488c-80c2-8b725733180d,"bagus , sangat membantu",5,bagus membantu,1,1,Positive
e77e26bd-9c80-477b-b8b4-8bc0e658015d,SANGAT BAGUS menu dan tata letak..nya sangat rRapi.. mudah pengoperasiannya...dan sangat aman.. sangat suka.. terima kasih..,5,bagus menu tata letaknya rrapi mudah pengoperasiannyadan aman suka terima kasih,1,1,Positive
18da1497-1290-4131-8fd5-b601216c3ed0,simpel,5,simpel,1,1,Positive
bb7c2222-8d6f-403a-b241-64d119eb3603,"akun saya gak bisa di buka, padahal email dan sandinya udah benar, gimana. nih jenius akun saya?",2,akun gak buka email sandinya udah gimana nih jenius akun,0,0,Negative
24d9461f-a1cf-4e08-a01f-90292acf1100,pelayanan buruk parah sekali tolong diperbaiki lagi aplikasinya tanpa meminta video call 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,pelayanan buruk parah tolong diperbaiki aplikasinya video call,0,0,Negative
0444c588-3030-4f53-b86e-935b4105e0ae,"kalau aplikasinya sudah tidak terurus, hapus saja pliissss... saya sudah setor semua dokumen yang diperlukan untuk mendaftar, cuman untuk verifikasinya sumpah lama banget. ganti karyawan kalian ke anak muda. jangan orang awam gaptek yang kalian rekrut. nyesel dari awal pakai layanan ini. udah 2 hari menunggu konfirmasi kredit ga kelar kelar",1,aplikasinya terurus hapus pliissss setor dokumen mendaftar cuman verifikasinya sumpah banget ganti karyawan anak muda orang awam gaptek rekrut nyesel pakai layanan udah menunggu konfirmasi kredit ga kelar kelar,0,0,Negative
6d1956e3-3945-419c-8ff6-a0412de79f83,flexisaver tdk bs ditarik pas chat CS mlh log out sndri dan app terblokir krn aktivitas mencurigakan. sdh tlp pke pulsa ke cs + datang ke cabang dipulihkan kurleb 7hk pas login tetep saldo gak bs ditarik app kena blokir lagi krn ada nya malware. akhirnya saya unlink device dan pindah device dgn proses yg cukup ribet dan ngabisin pulsa untuk bbrp kali tlp CS setelah itu saya tutup rek jeniusnya.,1,flexisaver tdk b ditarik pa chat c mlh log out sndri app terblokir krn aktivitas mencurigakan sdh tlp pke pulsa c cabang dipulihkan kurleb hk pa login tetep saldo gak b ditarik app kena blokir krn nya malware unlink device pindah device dgn prose yg ribet ngabisin pulsa bbrp kali tlp c tutup rek jeniusnya,0,0,Negative
ed81768c-9b57-4c41-8bad-62a9bfef431e,"Flexi cash tb-tb bunganya naik drastis banget yg tdinya dri 1,75%malah gede bngt di 2,35% belum biaya layananya 10% sedikit mengecewakan",3,flexi cash tbtb bunganya drastis banget yg tdinya dri gede bngt biaya layananya mengecewakan,0,0,Negative
51124d3c-40c3-49e8-ade1-d7c45b995f9f,"aplikasi buruk, server lemah",1,aplikasi buruk server lemah,0,0,Negative
081e3992-f5e2-4a86-9456-6a7d48472363,baru daftar dan pertama mengunakan aplikasi jenius pendaftaran Paylater langsung ditolak dan nunggu 1 bulan gue uncopot aja aplikasi gak jelas tiba² ditolak pendaftaran nya bintang 5 full setelah nanti di setujui,1,daftar mengunakan aplikasi jenius pendaftaran paylater langsung ditolak nunggu gue uncopot aja aplikasi gak tiba² ditolak pendaftaran nya bintang full setujui,0,0,Negative
7d3312ee-f3cc-4367-b8d4-3f473392ea5f,"pengajuan mudah, semoga kedepan aplikasinya semakin berkembang dan tidak berat",5,pengajuan mudah semoga kedepan aplikasinya berkembang berat,1,1,Positive
400c0adb-7eb3-4674-ad59-c128200f3150,apk jenius aku kenapa gak bisa di buka yaaa,2,apk jenius gak buka yaaa,0,0,Negative
90f95fba-e40c-41c6-b443-53d742981a4f,di coba,3,coba,0,0,Negative
16607919-2170-4d4e-92fb-77561e0598bd,ribet banget,1,ribet banget,0,0,Negative
be6a8bc1-83cd-45fe-be33-e922218c330c,gagal melanjutkan terus kenapa ya? jaringan bagus wifi bagus gada kendala Hp support. mohon respon developer nanti saya ubah bintangnya,1,gagal melanjutkan ya jaringan bagus wifi bagus gada kendala hp support mohon respon developer ubah bintangnya,0,1,Positive
2e59e874-fe91-495b-9afa-192d080f3613,Bagaimana ini gagal melanjutkan terus,1,gagal melanjutkan,0,0,Negative
90ea1dda-5307-457d-98f5-18bca5959fba,"Aplikasi ga jelas, udah siapkan saldo untuk bayar flexi sesuai nominal, malah dipotong pajak, jadinya pembayaran kurang 1rb rupiah, kena denda 50rb. Aplikasi scam ga jelas!!",1,aplikasi ga udah siapkan saldo bayar flexi sesuai nominal dipotong pajak pembayaran rb rupiah kena denda rb aplikasi scam ga,0,0,Negative
476e4477-f427-4d8c-a2d1-e0ded8042a15,"nih saya edit ulusan saya dari ⭐ ke ⭐⭐Buka rekening di bank jenius, kredit jenius, tidak di acc disuruh 1bulan lagi, gila aplikasi bodo, gk bisa liat data orang kah? Nih saya kasih tau umur 20 Saya uda punyak bank resmi, BTN, BRI, BCA, MANDIRI Smpai skrg aktif, dan data saya di bank BTN Hampir 12tahun, pinjam 300juta cicilan kredit perumahan KPR kocak, sisa 3tahun lagi lunas lah kredit Saya, liat data yang punyak pekerjaan tetap dan NPWP AKTIF, dimana masuk data saya pasti limit 15-25juta,👎👎",2,nih edit ulusan buka rekening bank jenius kredit jenius acc disuruh gila aplikasi bodo gk liat data orang kah nih kasih tau umur uda punyak bank resmi btn bri bca mandiri smpai skrg aktif data bank btn pinjam juta cicilan kredit perumahan kpr kocak sisa luna kredit liat data punyak pekerjaan npwp aktif dimana masuk data limit juta,0,0,Negative
ecb08ed8-6b8b-4aa5-8439-75d68fe37543,mudah mudahan memuaskan,5,mudah mudahan memuaskan,1,1,Positive
605199c2-1211-4a77-90af-fd7583d095f5,Jenius tolong jangan bikin emosi. Tolong diperbaiki lagi.,1,jenius tolong bikin emosi tolong diperbaiki,0,0,Negative
6664fbc3-36dd-4476-8be3-e0401b5a6944,"min tolong respon di email. saya sedang login dihape baru, tapi disuruh verifikasi wajah dihape lama saya, sedangkan hape lama udah ga ada. gimana ya",3,min tolong respon email login dihape disuruh verifikasi wajah dihape hape udah ga gimana ya,0,0,Negative
d5b9933a-d36d-42c6-a168-6ba2aed17feb,di permudah dong,5,permudah,1,1,Positive
f51e628c-5620-491c-a051-b078e9c40808,setelah update gabisa di buka njink myusahin,1,update gabisa buka njink myusahin,0,0,Negative
2f516222-d099-437b-8ece-fe884c1f3ea8,"Setelah sudah lebih dari 5 tahun saya pakai jenius, saya memutuskan untuk mengakhirinya. hal tsb krn jenius kurang memperhatikan kebutuhan nasabahnya. saya adalah nasabah yg rutin menggunakan flexi cash secara jangka pendek untuk Keperluan bisnis. Namun yg mengagetkan bukannya diturunkan bunganya karena pengguna aktif dan pembayaran yang selalu tepat waktu tapi malah dinaikkan. saya sudah coba request, tapi ditolak ntah kenapa, alasan penghitungan profil risiko blabla. bye.",1,pakai jenius memutuskan mengakhirinya tsb krn jenius memperhatikan kebutuhan nasabahnya nasabah yg rutin flexi cash jangka pendek keperluan bisnis yg mengagetkan diturunkan bunganya pengguna aktif pembayaran dinaikkan coba request ditolak ntah alasan penghitungan profil risiko blabla bye,0,0,Negative
